Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-June-2013,74.3,74.95,71.55,72.75,73.2485521010927,236377,2891,17314273,71340,30.18,3.4,-1.55
24-June-2013,73,73,69.15,70.2,70.6155348102138,217666,2663,15370601,83722,38.46,3.85,-2.8
25-June-2013,71,71.25,68.55,69.65,69.9547891786498,237974,2508,16647421,64569,27.13,2.7,-1.35
26-June-2013,70.25,70.4,68.5,68.9,69.5902708184204,167640,1920,11666113,59338,35.4,1.9,-1.35
27-June-2013,69.5,69.85,66.55,68.2,67.8041097475152,414916,3831,28133010,142964,34.46,3.3,-1.3
28-June-2013,69,71.4,69,70.95,70.4475116205743,196634,2167,13852376,70164,35.68,2.4,1.95
1-July-2013,71.05,74.3,71.05,73.8,72.9779900649599,222445,3050,16233589,55638,25.01,3.25,2.75
2-July-2013,73.8,74.8,73.05,73.4,73.6840176318927,180355,1760,13289281,65684,36.42,1.75,-0.4
3-July-2013,73.3,73.3,69.75,69.9,70.5273196334846,224820,2672,15855952,62310,27.72,3.55,-3.4
4-July-2013,70.25,72.5,68.7,71.35,70.9463971106413,272448,3028,19329204,39933,14.66,3.8,1.1
5-July-2013,71.6,72.7,70.6,71.6,71.7348864118045,174578,1671,12523333,43896,25.14,2.1,0
8-July-2013,70.9,71.45,69.8,71,70.607878920419,132607,1641,9363099,21753,16.4,1.65,0.1
9-July-2013,71.45,73.85,71.05,73.25,72.6240831295844,237220,2424,17227885,61963,26.12,2.8,1.8
10-July-2013,73.95,73.95,71.5,71.9,72.7676206301623,267201,2629,19443581,55831,20.89,2.45,-2.05
11-July-2013,72.4,74.3,72.4,73.15,73.4400703864513,148324,1550,10892925,41214,27.79,1.9,0.75
12-July-2013,73.75,73.8,71.9,72.85,72.5986798553824,157104,2348,11405543,35399,22.53,1.9,-0.9
15-July-2013,73,75,72.35,74.7,74.0628037292885,207010,2349,15331741,63172,30.52,2.65,1.7
16-July-2013,73,73,70.5,70.95,71.4067931170926,394252,3681,28152271,145446,36.89,2.5,-2.05
17-July-2013,71.6,71.6,69,69.45,69.9053419343332,269116,3180,18812646,72431,26.91,2.6,-2.15
18-July-2013,69.4,71.15,66.4,70.3,68.5181127547574,1136768,12578,77889198,153500,13.5,4.75,0.9
19-July-2013,70.5,71,68.65,69.85,69.509244366416,366818,3522,25497242,74751,20.38,2.35,-0.65
22-July-2013,69.9,71.2,69.5,70.75,70.5764557315611,171838,1871,12127717,63634,37.03,1.7,0.85
23-July-2013,71.45,73.5,71.3,73.05,72.8375438751733,271224,3243,19755290,71819,26.48,2.2,1.6
24-July-2013,71.2,71.75,69.4,71.15,70.652122249917,249947,2707,17659286,57288,22.92,2.35,-0.05
25-July-2013,71,72.25,69,70.45,70.7179858038796,246828,2633,17455179,95537,38.71,3.25,-0.55
26-July-2013,70.35,70.65,67.5,68.25,68.9126034780997,258992,2985,17847813,46459,17.94,3.15,-2.1
29-July-2013,68.3,68.3,66,66.35,66.4438503761754,245763,2762,16329440,56385,22.94,2.3,-1.95
30-July-2013,66.2,67.2,64.35,64.75,65.5122895042623,281419,3433,18436403,94656,33.64,2.85,-1.45
31-July-2013,64.1,65.85,62.25,65.25,63.9431766535104,250830,3100,16038867,59755,23.82,3.6,1.15
1-August-2013,66,66.4,61.25,62.15,62.588657899016,405886,4373,25403860,117716,29,5.15,-3.85
2-August-2013,62.95,62.95,59.3,59.9,60.6379008392189,296347,3501,17969860,84150,28.4,3.65,-3.05
5-August-2013,60.5,61,58.2,60.5,59.5837552511416,273750,3329,16311053,75056,27.42,2.8,0
6-August-2013,60,60,56.5,56.9,57.7664013654967,366753,3874,21186001,154487,42.12,3.5,-3.1
7-August-2013,57.3,59.2,56.8,58.55,58.1035500247851,425659,3261,24732299,126413,29.7,2.4,1.25
8-August-2013,59.15,59.6,57.1,58.4,58.3168931413821,316886,2956,18479807,101214,31.94,2.5,-0.75
12-August-2013,58.8,60.2,57.7,59.3,59.0801914234158,304247,2805,17974971,88696,29.15,2.5,0.5
13-August-2013,59.7,61,58.4,60.7,60.2660443704251,275003,2645,16573343,89230,32.45,2.6,1
14-August-2013,61.05,62.05,60.4,61.3,61.3546286079239,316283,2697,19405426,88528,27.99,1.65,0.25
16-August-2013,61,61.45,56.1,57.3,58.7059604265511,458843,4091,26936819,243927,53.16,5.35,-3.7
19-August-2013,57.05,57.8,54.65,56.1,56.321704184609,424508,3705,23909014,136044,32.05,3.15,-0.95
20-August-2013,55.4,57.25,54.15,56.75,55.8930925949556,564264,4239,31538460,156005,27.65,3.1,1.35
21-August-2013,58.3,59.55,55.05,55.35,57.2915792320881,458438,3931,26264637,133049,29.02,4.5,-2.95
22-August-2013,56,57,54.75,56.8,56.0808346905983,274449,3115,15391329,68956,25.13,2.25,0.8
23-August-2013,57,58.35,56.7,57.9,57.7421382558203,346329,3121,19997777,104207,30.09,1.65,0.9
26-August-2013,58.9,59.15,57.9,58.5,58.5719497459087,475026,3712,27823199,229522,48.32,1.25,-0.4
27-August-2013,58,58,56.1,56.65,56.9786197172527,373054,3317,21256102,136202,36.51,1.9,-1.35
28-August-2013,55.65,57.1,54.25,56.65,55.6423668274246,447671,4270,24909474,120061,26.82,2.85,1
29-August-2013,54.5,55,53.2,54.75,54.1244739023775,471633,4109,25526888,127254,26.98,1.8,0.25
30-August-2013,54.75,55.9,53.9,54.9,54.9266798071857,358687,3419,19701486,70087,19.54,2,0.15
2-September-2013,55.45,56.05,54.9,55.5,55.573621090448,264992,2606,14726565,91122,34.39,1.15,0.05
3-September-2013,56,56.1,52.6,52.95,54.3436759275272,294897,3072,16025787,98844,33.52,3.5,-3.05
4-September-2013,53,54.6,52.3,53.9,53.7340278515999,282210,2860,15164280,64745,22.94,2.3,0.9
5-September-2013,54.5,57.2,54.5,56.9,56.2979287952581,662175,5107,37279081,165675,25.02,2.7,2.4
6-September-2013,57.5,57.5,55.7,56.35,56.4793199328993,304617,2692,17204561,82738,27.16,1.8,-1.15
10-September-2013,57.5,57.9,56.6,57.05,57.2781703689354,376841,3315,21584763,108900,28.9,1.3,-0.45
